,Game ID,Bet Name,Market Name,Sportsbook,line,Odds
866,40548-36174-2024-09-19-16,Chicago Cubs Under 4.5,Team Total,BetMGM,4.5,-115.0
867,40548-36174-2024-09-19-16,Washington Nationals Over 3.5,Team Total,BetMGM,3.5,-125.0
868,40548-36174-2024-09-19-16,Washington Nationals Under 3.5,Team Total,BetMGM,3.5,-105.0
869,40548-36174-2024-09-19-16,No,No Runs First Inning,BetMGM,,-110.0
870,40548-36174-2024-09-19-16,Yes,No Runs First Inning,BetMGM,,-115.0
871,40548-36174-2024-09-19-16,Chicago Cubs,1st Inning Moneyline 3-Way,BetMGM,,260.0
872,40548-36174-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,BetMGM,,-130.0
873,40548-36174-2024-09-19-16,Washington Nationals,1st Inning Moneyline 3-Way,BetMGM,,320.0
874,40548-36174-2024-09-19-16,Chicago Cubs +1.5,Run Line,BetMGM,1.5,-300.0
875,40548-36174-2024-09-19-16,Chicago Cubs +2.5,Run Line,BetMGM,2.5,-500.0
876,40548-36174-2024-09-19-16,Chicago Cubs -2.5,Run Line,BetMGM,-2.5,185.0
877,40548-36174-2024-09-19-16,Washington Nationals +2.5,Run Line,BetMGM,2.5,-250.0
878,40548-36174-2024-09-19-16,Washington Nationals -1.5,Run Line,BetMGM,-1.5,210.0
879,40548-36174-2024-09-19-16,Washington Nationals -2.5,Run Line,BetMGM,-2.5,325.0
880,40548-36174-2024-09-19-16,Chicago Cubs -1.5,Run Line,BetMGM,-1.5,125.0
881,40548-36174-2024-09-19-16,Washington Nationals +1.5,Run Line,BetMGM,1.5,-150.0
882,12164-37900-2024-09-19-16,New York Mets,1st Half Moneyline,BetMGM,,-140.0
883,12164-37900-2024-09-19-16,Philadelphia Phillies,1st Half Moneyline,BetMGM,,110.0
884,12164-37900-2024-09-19-16,Over 0.5,1st Inning Total Runs,BetMGM,0.5,100.0
885,12164-37900-2024-09-19-16,Under 0.5,1st Inning Total Runs,BetMGM,0.5,-125.0
886,12164-37900-2024-09-19-16,New York Mets +0.5,1st Half Run Line,BetMGM,0.5,-190.0
887,12164-37900-2024-09-19-16,New York Mets +1.5,1st Half Run Line,BetMGM,1.5,-350.0
888,12164-37900-2024-09-19-16,New York Mets +2.5,1st Half Run Line,BetMGM,2.5,-650.0
889,12164-37900-2024-09-19-16,New York Mets -1.5,1st Half Run Line,BetMGM,-1.5,170.0
890,12164-37900-2024-09-19-16,New York Mets -2.5,1st Half Run Line,BetMGM,-2.5,280.0
891,12164-37900-2024-09-19-16,Philadelphia Phillies +1.5,1st Half Run Line,BetMGM,1.5,-225.0
892,12164-37900-2024-09-19-16,Philadelphia Phillies +2.5,1st Half Run Line,BetMGM,2.5,-400.0
893,12164-37900-2024-09-19-16,Philadelphia Phillies -0.5,1st Half Run Line,BetMGM,-0.5,145.0
894,12164-37900-2024-09-19-16,Philadelphia Phillies -1.5,1st Half Run Line,BetMGM,-1.5,240.0
895,12164-37900-2024-09-19-16,Philadelphia Phillies -2.5,1st Half Run Line,BetMGM,-2.5,400.0
896,12164-37900-2024-09-19-16,New York Mets -0.5,1st Half Run Line,BetMGM,-0.5,100.0
897,12164-37900-2024-09-19-16,Philadelphia Phillies +0.5,1st Half Run Line,BetMGM,0.5,-130.0
898,12164-37900-2024-09-19-16,New York Mets,Moneyline,BetMGM,,-130.0
899,12164-37900-2024-09-19-16,Philadelphia Phillies,Moneyline,BetMGM,,110.0
900,12164-37900-2024-09-19-16,Over 10,Total Runs,BetMGM,10.0,185.0
901,12164-37900-2024-09-19-16,Over 10.5,Total Runs,BetMGM,10.5,210.0
902,12164-37900-2024-09-19-16,Over 11,Total Runs,BetMGM,11.0,280.0
903,12164-37900-2024-09-19-16,Over 11.5,Total Runs,BetMGM,11.5,300.0
904,12164-37900-2024-09-19-16,Over 12,Total Runs,BetMGM,12.0,375.0
905,12164-37900-2024-09-19-16,Over 12.5,Total Runs,BetMGM,12.5,400.0
906,12164-37900-2024-09-19-16,Over 13,Total Runs,BetMGM,13.0,525.0
907,12164-37900-2024-09-19-16,Over 13.5,Total Runs,BetMGM,13.5,550.0
908,12164-37900-2024-09-19-16,Over 14,Total Runs,BetMGM,14.0,700.0
909,12164-37900-2024-09-19-16,Over 14.5,Total Runs,BetMGM,14.5,700.0
910,12164-37900-2024-09-19-16,Over 3.5,Total Runs,BetMGM,3.5,-1400.0
911,12164-37900-2024-09-19-16,Over 4,Total Runs,BetMGM,4.0,-1400.0
912,12164-37900-2024-09-19-16,Over 4.5,Total Runs,BetMGM,4.5,-750.0
913,12164-37900-2024-09-19-16,Over 5,Total Runs,BetMGM,5.0,-700.0
914,12164-37900-2024-09-19-16,Over 5.5,Total Runs,BetMGM,5.5,-375.0
915,12164-37900-2024-09-19-16,Over 6,Total Runs,BetMGM,6.0,-350.0
916,12164-37900-2024-09-19-16,Over 6.5,Total Runs,BetMGM,6.5,-250.0
917,12164-37900-2024-09-19-16,Over 7,Total Runs,BetMGM,7.0,-210.0
918,12164-37900-2024-09-19-16,Over 7.5,Total Runs,BetMGM,7.5,-145.0
919,12164-37900-2024-09-19-16,Over 8.5,Total Runs,BetMGM,8.5,100.0
920,12164-37900-2024-09-19-16,Over 9,Total Runs,BetMGM,9.0,125.0
921,12164-37900-2024-09-19-16,Over 9.5,Total Runs,BetMGM,9.5,155.0
922,12164-37900-2024-09-19-16,Under 10,Total Runs,BetMGM,10.0,-250.0
923,12164-37900-2024-09-19-16,Under 10.5,Total Runs,BetMGM,10.5,-300.0
924,12164-37900-2024-09-19-16,Under 11,Total Runs,BetMGM,11.0,-400.0
925,12164-37900-2024-09-19-16,Under 11.5,Total Runs,BetMGM,11.5,-450.0
926,12164-37900-2024-09-19-16,Under 12,Total Runs,BetMGM,12.0,-600.0
927,12164-37900-2024-09-19-16,Under 12.5,Total Runs,BetMGM,12.5,-650.0
928,12164-37900-2024-09-19-16,Under 13,Total Runs,BetMGM,13.0,-1000.0
929,12164-37900-2024-09-19-16,Under 13.5,Total Runs,BetMGM,13.5,-1000.0
930,12164-37900-2024-09-19-16,Under 14,Total Runs,BetMGM,14.0,-1600.0
931,12164-37900-2024-09-19-16,Under 14.5,Total Runs,BetMGM,14.5,-1600.0
932,12164-37900-2024-09-19-16,Under 3.5,Total Runs,BetMGM,3.5,675.0
933,12164-37900-2024-09-19-16,Under 4,Total Runs,BetMGM,4.0,650.0
934,12164-37900-2024-09-19-16,Under 4.5,Total Runs,BetMGM,4.5,450.0
935,12164-37900-2024-09-19-16,Under 5,Total Runs,BetMGM,5.0,425.0
936,12164-37900-2024-09-19-16,Under 5.5,Total Runs,BetMGM,5.5,270.0
937,12164-37900-2024-09-19-16,Under 6,Total Runs,BetMGM,6.0,240.0
938,12164-37900-2024-09-19-16,Under 6.5,Total Runs,BetMGM,6.5,185.0
939,12164-37900-2024-09-19-16,Under 7,Total Runs,BetMGM,7.0,155.0
940,12164-37900-2024-09-19-16,Under 7.5,Total Runs,BetMGM,7.5,110.0
941,12164-37900-2024-09-19-16,Under 8.5,Total Runs,BetMGM,8.5,-130.0
942,12164-37900-2024-09-19-16,Under 9,Total Runs,BetMGM,9.0,-165.0
943,12164-37900-2024-09-19-16,Under 9.5,Total Runs,BetMGM,9.5,-210.0
944,12164-37900-2024-09-19-16,Over 8,Total Runs,BetMGM,8.0,-115.0
945,12164-37900-2024-09-19-16,Under 8,Total Runs,BetMGM,8.0,-105.0
946,12164-37900-2024-09-19-16,Over 1.5,1st Half Total Runs,BetMGM,1.5,-900.0
947,12164-37900-2024-09-19-16,Over 2,1st Half Total Runs,BetMGM,2.0,-750.0
948,12164-37900-2024-09-19-16,Over 2.5,1st Half Total Runs,BetMGM,2.5,-375.0
949,12164-37900-2024-09-19-16,Over 3,1st Half Total Runs,BetMGM,3.0,-300.0
950,12164-37900-2024-09-19-16,Over 3.5,1st Half Total Runs,BetMGM,3.5,-200.0
951,12164-37900-2024-09-19-16,Over 4,1st Half Total Runs,BetMGM,4.0,-155.0
952,12164-37900-2024-09-19-16,Over 5,1st Half Total Runs,BetMGM,5.0,115.0
953,12164-37900-2024-09-19-16,Over 5.5,1st Half Total Runs,BetMGM,5.5,145.0
954,12164-37900-2024-09-19-16,Over 6,1st Half Total Runs,BetMGM,6.0,185.0
955,12164-37900-2024-09-19-16,Over 6.5,1st Half Total Runs,BetMGM,6.5,220.0
956,12164-37900-2024-09-19-16,Under 1.5,1st Half Total Runs,BetMGM,1.5,525.0
957,12164-37900-2024-09-19-16,Under 2,1st Half Total Runs,BetMGM,2.0,450.0
958,12164-37900-2024-09-19-16,Under 2.5,1st Half Total Runs,BetMGM,2.5,270.0
959,12164-37900-2024-09-19-16,Under 3,1st Half Total Runs,BetMGM,3.0,220.0
960,12164-37900-2024-09-19-16,Under 3.5,1st Half Total Runs,BetMGM,3.5,150.0
961,12164-37900-2024-09-19-16,Under 4,1st Half Total Runs,BetMGM,4.0,120.0
962,12164-37900-2024-09-19-16,Under 5,1st Half Total Runs,BetMGM,5.0,-150.0
963,12164-37900-2024-09-19-16,Under 5.5,1st Half Total Runs,BetMGM,5.5,-190.0
964,12164-37900-2024-09-19-16,Under 6,1st Half Total Runs,BetMGM,6.0,-250.0
965,12164-37900-2024-09-19-16,Under 6.5,1st Half Total Runs,BetMGM,6.5,-300.0
966,12164-37900-2024-09-19-16,Over 4.5,1st Half Total Runs,BetMGM,4.5,-110.0
967,12164-37900-2024-09-19-16,Under 4.5,1st Half Total Runs,BetMGM,4.5,-115.0
968,12164-37900-2024-09-19-16,New York Mets Over 1.5,Team Total,BetMGM,1.5,-750.0
969,12164-37900-2024-09-19-16,New York Mets Over 2.5,Team Total,BetMGM,2.5,-300.0
970,12164-37900-2024-09-19-16,New York Mets Over 3.5,Team Total,BetMGM,3.5,-155.0
971,12164-37900-2024-09-19-16,New York Mets Over 5.5,Team Total,BetMGM,5.5,200.0
972,12164-37900-2024-09-19-16,New York Mets Over 6.5,Team Total,BetMGM,6.5,310.0
973,12164-37900-2024-09-19-16,New York Mets Over 7.5,Team Total,BetMGM,7.5,475.0
974,12164-37900-2024-09-19-16,New York Mets Over 8.5,Team Total,BetMGM,8.5,725.0
975,12164-37900-2024-09-19-16,New York Mets Over 9.5,Team Total,BetMGM,9.5,1000.0
976,12164-37900-2024-09-19-16,New York Mets Under 1.5,Team Total,BetMGM,1.5,450.0
977,12164-37900-2024-09-19-16,New York Mets Under 2.5,Team Total,BetMGM,2.5,220.0
978,12164-37900-2024-09-19-16,New York Mets Under 3.5,Team Total,BetMGM,3.5,120.0
979,12164-37900-2024-09-19-16,New York Mets Under 5.5,Team Total,BetMGM,5.5,-275.0
980,12164-37900-2024-09-19-16,New York Mets Under 6.5,Team Total,BetMGM,6.5,-450.0
981,12164-37900-2024-09-19-16,New York Mets Under 7.5,Team Total,BetMGM,7.5,-800.0
982,12164-37900-2024-09-19-16,New York Mets Under 8.5,Team Total,BetMGM,8.5,-1600.0
983,12164-37900-2024-09-19-16,New York Mets Under 9.5,Team Total,BetMGM,9.5,-3000.0
984,12164-37900-2024-09-19-16,Philadelphia Phillies Over 1.5,Team Total,BetMGM,1.5,-600.0
985,12164-37900-2024-09-19-16,Philadelphia Phillies Over 2.5,Team Total,BetMGM,2.5,-250.0
986,12164-37900-2024-09-19-16,Philadelphia Phillies Over 4.5,Team Total,BetMGM,4.5,135.0
987,12164-37900-2024-09-19-16,Philadelphia Phillies Over 5.5,Team Total,BetMGM,5.5,220.0
988,12164-37900-2024-09-19-16,Philadelphia Phillies Over 6.5,Team Total,BetMGM,6.5,340.0
989,12164-37900-2024-09-19-16,Philadelphia Phillies Over 7.5,Team Total,BetMGM,7.5,500.0
990,12164-37900-2024-09-19-16,Philadelphia Phillies Over 8.5,Team Total,BetMGM,8.5,750.0
991,12164-37900-2024-09-19-16,Philadelphia Phillies Over 9.5,Team Total,BetMGM,9.5,1050.0
992,12164-37900-2024-09-19-16,Philadelphia Phillies Under 1.5,Team Total,BetMGM,1.5,375.0
993,12164-37900-2024-09-19-16,Philadelphia Phillies Under 2.5,Team Total,BetMGM,2.5,185.0
994,12164-37900-2024-09-19-16,Philadelphia Phillies Under 4.5,Team Total,BetMGM,4.5,-175.0
995,12164-37900-2024-09-19-16,Philadelphia Phillies Under 5.5,Team Total,BetMGM,5.5,-300.0
996,12164-37900-2024-09-19-16,Philadelphia Phillies Under 6.5,Team Total,BetMGM,6.5,-500.0
997,12164-37900-2024-09-19-16,Philadelphia Phillies Under 7.5,Team Total,BetMGM,7.5,-900.0
998,12164-37900-2024-09-19-16,Philadelphia Phillies Under 8.5,Team Total,BetMGM,8.5,-1600.0
999,12164-37900-2024-09-19-16,Philadelphia Phillies Under 9.5,Team Total,BetMGM,9.5,-5000.0
1000,12164-37900-2024-09-19-16,New York Mets Over 4.5,Team Total,BetMGM,4.5,115.0
1001,12164-37900-2024-09-19-16,New York Mets Under 4.5,Team Total,BetMGM,4.5,-150.0
1002,12164-37900-2024-09-19-16,Philadelphia Phillies Over 3.5,Team Total,BetMGM,3.5,-130.0
1003,12164-37900-2024-09-19-16,Philadelphia Phillies Under 3.5,Team Total,BetMGM,3.5,100.0
1004,12164-37900-2024-09-19-16,No,No Runs First Inning,BetMGM,,100.0
1005,12164-37900-2024-09-19-16,Yes,No Runs First Inning,BetMGM,,-125.0
1006,12164-37900-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,BetMGM,,-140.0
1007,12164-37900-2024-09-19-16,New York Mets,1st Inning Moneyline 3-Way,BetMGM,,290.0
1008,12164-37900-2024-09-19-16,Philadelphia Phillies,1st Inning Moneyline 3-Way,BetMGM,,320.0
1009,12164-37900-2024-09-19-16,New York Mets +1.5,Run Line,BetMGM,1.5,-250.0
1010,12164-37900-2024-09-19-16,New York Mets +2.5,Run Line,BetMGM,2.5,-375.0
1011,12164-37900-2024-09-19-16,New York Mets -2.5,Run Line,BetMGM,-2.5,250.0
1012,12164-37900-2024-09-19-16,Philadelphia Phillies +2.5,Run Line,BetMGM,2.5,-350.0
1013,12164-37900-2024-09-19-16,Philadelphia Phillies -1.5,Run Line,BetMGM,-1.5,175.0
1014,12164-37900-2024-09-19-16,Philadelphia Phillies -2.5,Run Line,BetMGM,-2.5,270.0
1015,12164-37900-2024-09-19-16,New York Mets -1.5,Run Line,BetMGM,-1.5,155.0
1016,12164-37900-2024-09-19-16,Philadelphia Phillies +1.5,Run Line,BetMGM,1.5,-190.0
1017,14412-37337-2024-09-19-16,Arizona Diamondbacks,1st Half Moneyline,BetMGM,,-115.0
1018,14412-37337-2024-09-19-16,Milwaukee Brewers,1st Half Moneyline,BetMGM,,-110.0
1019,14412-37337-2024-09-19-16,Over 0.5,1st Inning Total Runs,BetMGM,0.5,100.0
1020,14412-37337-2024-09-19-16,Under 0.5,1st Inning Total Runs,BetMGM,0.5,-125.0
1021,14412-37337-2024-09-19-16,Arizona Diamondbacks +0.5,1st Half Run Line,BetMGM,0.5,-160.0
1022,14412-37337-2024-09-19-16,Arizona Diamondbacks +1.5,1st Half Run Line,BetMGM,1.5,-275.0
1023,14412-37337-2024-09-19-16,Arizona Diamondbacks +2.5,1st Half Run Line,BetMGM,2.5,-550.0
1024,14412-37337-2024-09-19-16,Arizona Diamondbacks -1.5,1st Half Run Line,BetMGM,-1.5,200.0
1025,14412-37337-2024-09-19-16,Arizona Diamondbacks -2.5,1st Half Run Line,BetMGM,-2.5,333.0
1026,14412-37337-2024-09-19-16,Milwaukee Brewers +1.5,1st Half Run Line,BetMGM,1.5,-275.0
1027,14412-37337-2024-09-19-16,Milwaukee Brewers +2.5,1st Half Run Line,BetMGM,2.5,-500.0
1028,14412-37337-2024-09-19-16,Milwaukee Brewers -0.5,1st Half Run Line,BetMGM,-0.5,125.0
1029,14412-37337-2024-09-19-16,Milwaukee Brewers -1.5,1st Half Run Line,BetMGM,-1.5,210.0
1030,14412-37337-2024-09-19-16,Milwaukee Brewers -2.5,1st Half Run Line,BetMGM,-2.5,350.0
1031,14412-37337-2024-09-19-16,Arizona Diamondbacks -0.5,1st Half Run Line,BetMGM,-0.5,120.0
1032,14412-37337-2024-09-19-16,Milwaukee Brewers +0.5,1st Half Run Line,BetMGM,0.5,-155.0
1033,14412-37337-2024-09-19-16,Arizona Diamondbacks,Moneyline,BetMGM,,-120.0
1034,14412-37337-2024-09-19-16,Milwaukee Brewers,Moneyline,BetMGM,,100.0
1035,14412-37337-2024-09-19-16,Over 10,Total Runs,BetMGM,10.0,200.0
1036,14412-37337-2024-09-19-16,Over 10.5,Total Runs,BetMGM,10.5,220.0
1037,14412-37337-2024-09-19-16,Over 11,Total Runs,BetMGM,11.0,280.0
1038,14412-37337-2024-09-19-16,Over 11.5,Total Runs,BetMGM,11.5,310.0
1039,14412-37337-2024-09-19-16,Over 12,Total Runs,BetMGM,12.0,400.0
1040,14412-37337-2024-09-19-16,Over 12.5,Total Runs,BetMGM,12.5,400.0
1041,14412-37337-2024-09-19-16,Over 13,Total Runs,BetMGM,13.0,550.0
1042,14412-37337-2024-09-19-16,Over 13.5,Total Runs,BetMGM,13.5,575.0
1043,14412-37337-2024-09-19-16,Over 14,Total Runs,BetMGM,14.0,700.0
1044,14412-37337-2024-09-19-16,Over 14.5,Total Runs,BetMGM,14.5,725.0
1045,14412-37337-2024-09-19-16,Over 3.5,Total Runs,BetMGM,3.5,-1400.0
1046,14412-37337-2024-09-19-16,Over 4,Total Runs,BetMGM,4.0,-1200.0
1047,14412-37337-2024-09-19-16,Over 4.5,Total Runs,BetMGM,4.5,-750.0
1048,14412-37337-2024-09-19-16,Over 5,Total Runs,BetMGM,5.0,-650.0
1049,14412-37337-2024-09-19-16,Over 5.5,Total Runs,BetMGM,5.5,-350.0
1050,14412-37337-2024-09-19-16,Over 6,Total Runs,BetMGM,6.0,-350.0
1051,14412-37337-2024-09-19-16,Over 6.5,Total Runs,BetMGM,6.5,-250.0
1052,14412-37337-2024-09-19-16,Over 7,Total Runs,BetMGM,7.0,-200.0
1053,14412-37337-2024-09-19-16,Over 7.5,Total Runs,BetMGM,7.5,-140.0
1054,14412-37337-2024-09-19-16,Over 8.5,Total Runs,BetMGM,8.5,100.0
1055,14412-37337-2024-09-19-16,Over 9,Total Runs,BetMGM,9.0,135.0
1056,14412-37337-2024-09-19-16,Over 9.5,Total Runs,BetMGM,9.5,165.0
1057,14412-37337-2024-09-19-16,Under 10,Total Runs,BetMGM,10.0,-275.0
1058,14412-37337-2024-09-19-16,Under 10.5,Total Runs,BetMGM,10.5,-300.0
1059,14412-37337-2024-09-19-16,Under 11,Total Runs,BetMGM,11.0,-400.0
1060,14412-37337-2024-09-19-16,Under 11.5,Total Runs,BetMGM,11.5,-450.0
1061,14412-37337-2024-09-19-16,Under 12,Total Runs,BetMGM,12.0,-650.0
1062,14412-37337-2024-09-19-16,Under 12.5,Total Runs,BetMGM,12.5,-650.0
1063,14412-37337-2024-09-19-16,Under 13,Total Runs,BetMGM,13.0,-1000.0
1064,14412-37337-2024-09-19-16,Under 13.5,Total Runs,BetMGM,13.5,-1100.0
1065,14412-37337-2024-09-19-16,Under 14,Total Runs,BetMGM,14.0,-1600.0
1066,14412-37337-2024-09-19-16,Under 14.5,Total Runs,BetMGM,14.5,-1600.0
1067,14412-37337-2024-09-19-16,Under 3.5,Total Runs,BetMGM,3.5,650.0
1068,14412-37337-2024-09-19-16,Under 4,Total Runs,BetMGM,4.0,625.0
1069,14412-37337-2024-09-19-16,Under 4.5,Total Runs,BetMGM,4.5,450.0
1070,14412-37337-2024-09-19-16,Under 5,Total Runs,BetMGM,5.0,400.0
1071,14412-37337-2024-09-19-16,Under 5.5,Total Runs,BetMGM,5.5,250.0
1072,14412-37337-2024-09-19-16,Under 6,Total Runs,BetMGM,6.0,240.0
1073,14412-37337-2024-09-19-16,Under 6.5,Total Runs,BetMGM,6.5,180.0
1074,14412-37337-2024-09-19-16,Under 7,Total Runs,BetMGM,7.0,150.0
1075,14412-37337-2024-09-19-16,Under 7.5,Total Runs,BetMGM,7.5,105.0
1076,14412-37337-2024-09-19-16,Under 8.5,Total Runs,BetMGM,8.5,-130.0
1077,14412-37337-2024-09-19-16,Under 9,Total Runs,BetMGM,9.0,-175.0
1078,14412-37337-2024-09-19-16,Under 9.5,Total Runs,BetMGM,9.5,-225.0
1079,14412-37337-2024-09-19-16,Over 8,Total Runs,BetMGM,8.0,-115.0
1080,14412-37337-2024-09-19-16,Under 8,Total Runs,BetMGM,8.0,-105.0
1081,14412-37337-2024-09-19-16,Over 1.5,1st Half Total Runs,BetMGM,1.5,-800.0
1082,14412-37337-2024-09-19-16,Over 2,1st Half Total Runs,BetMGM,2.0,-700.0
1083,14412-37337-2024-09-19-16,Over 2.5,1st Half Total Runs,BetMGM,2.5,-350.0
1084,14412-37337-2024-09-19-16,Over 3,1st Half Total Runs,BetMGM,3.0,-275.0
1085,14412-37337-2024-09-19-16,Over 3.5,1st Half Total Runs,BetMGM,3.5,-175.0
1086,14412-37337-2024-09-19-16,Over 4,1st Half Total Runs,BetMGM,4.0,-140.0
1087,14412-37337-2024-09-19-16,Over 5,1st Half Total Runs,BetMGM,5.0,125.0
1088,14412-37337-2024-09-19-16,Over 5.5,1st Half Total Runs,BetMGM,5.5,155.0
1089,14412-37337-2024-09-19-16,Over 6,1st Half Total Runs,BetMGM,6.0,210.0
1090,14412-37337-2024-09-19-16,Over 6.5,1st Half Total Runs,BetMGM,6.5,240.0
1091,14412-37337-2024-09-19-16,Under 1.5,1st Half Total Runs,BetMGM,1.5,475.0
1092,14412-37337-2024-09-19-16,Under 2,1st Half Total Runs,BetMGM,2.0,425.0
1093,14412-37337-2024-09-19-16,Under 2.5,1st Half Total Runs,BetMGM,2.5,240.0
1094,14412-37337-2024-09-19-16,Under 3,1st Half Total Runs,BetMGM,3.0,200.0
1095,14412-37337-2024-09-19-16,Under 3.5,1st Half Total Runs,BetMGM,3.5,135.0
1096,14412-37337-2024-09-19-16,Under 4,1st Half Total Runs,BetMGM,4.0,105.0
1097,14412-37337-2024-09-19-16,Under 5,1st Half Total Runs,BetMGM,5.0,-165.0
1098,14412-37337-2024-09-19-16,Under 5.5,1st Half Total Runs,BetMGM,5.5,-210.0
1099,14412-37337-2024-09-19-16,Under 6,1st Half Total Runs,BetMGM,6.0,-275.0
1100,14412-37337-2024-09-19-16,Under 6.5,1st Half Total Runs,BetMGM,6.5,-350.0
1101,14412-37337-2024-09-19-16,Over 4.5,1st Half Total Runs,BetMGM,4.5,-105.0
1102,14412-37337-2024-09-19-16,Under 4.5,1st Half Total Runs,BetMGM,4.5,-125.0
1103,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 1.5,Team Total,BetMGM,1.5,-750.0
1104,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 2.5,Team Total,BetMGM,2.5,-300.0
1105,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 3.5,Team Total,BetMGM,3.5,-155.0
1106,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 5.5,Team Total,BetMGM,5.5,185.0
1107,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 6.5,Team Total,BetMGM,6.5,300.0
1108,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 7.5,Team Total,BetMGM,7.5,450.0
1109,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 8.5,Team Total,BetMGM,8.5,675.0
1110,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 9.5,Team Total,BetMGM,9.5,900.0
1111,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 1.5,Team Total,BetMGM,1.5,450.0
1112,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 2.5,Team Total,BetMGM,2.5,220.0
1113,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 3.5,Team Total,BetMGM,3.5,120.0
1114,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 5.5,Team Total,BetMGM,5.5,-250.0
1115,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 6.5,Team Total,BetMGM,6.5,-450.0
1116,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 7.5,Team Total,BetMGM,7.5,-750.0
1117,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 8.5,Team Total,BetMGM,8.5,-1400.0
1118,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 9.5,Team Total,BetMGM,9.5,-2500.0
1119,14412-37337-2024-09-19-16,Milwaukee Brewers Over 1.5,Team Total,BetMGM,1.5,-600.0
1120,14412-37337-2024-09-19-16,Milwaukee Brewers Over 2.5,Team Total,BetMGM,2.5,-250.0
1121,14412-37337-2024-09-19-16,Milwaukee Brewers Over 4.5,Team Total,BetMGM,4.5,145.0
1122,14412-37337-2024-09-19-16,Milwaukee Brewers Over 5.5,Team Total,BetMGM,5.5,240.0
1123,14412-37337-2024-09-19-16,Milwaukee Brewers Over 6.5,Team Total,BetMGM,6.5,400.0
1124,14412-37337-2024-09-19-16,Milwaukee Brewers Over 7.5,Team Total,BetMGM,7.5,600.0
1125,14412-37337-2024-09-19-16,Milwaukee Brewers Over 8.5,Team Total,BetMGM,8.5,875.0
1126,14412-37337-2024-09-19-16,Milwaukee Brewers Over 9.5,Team Total,BetMGM,9.5,1150.0
1127,14412-37337-2024-09-19-16,Milwaukee Brewers Under 1.5,Team Total,BetMGM,1.5,375.0
1128,14412-37337-2024-09-19-16,Milwaukee Brewers Under 2.5,Team Total,BetMGM,2.5,185.0
1129,14412-37337-2024-09-19-16,Milwaukee Brewers Under 4.5,Team Total,BetMGM,4.5,-190.0
1130,14412-37337-2024-09-19-16,Milwaukee Brewers Under 5.5,Team Total,BetMGM,5.5,-350.0
1131,14412-37337-2024-09-19-16,Milwaukee Brewers Under 6.5,Team Total,BetMGM,6.5,-650.0
1132,14412-37337-2024-09-19-16,Milwaukee Brewers Under 7.5,Team Total,BetMGM,7.5,-1100.0
1133,14412-37337-2024-09-19-16,Milwaukee Brewers Under 8.5,Team Total,BetMGM,8.5,-2500.0
1134,14412-37337-2024-09-19-16,Milwaukee Brewers Under 9.5,Team Total,BetMGM,9.5,-10000.0
1135,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 4.5,Team Total,BetMGM,4.5,115.0
1136,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 4.5,Team Total,BetMGM,4.5,-150.0
1137,14412-37337-2024-09-19-16,Milwaukee Brewers Over 3.5,Team Total,BetMGM,3.5,-125.0
1138,14412-37337-2024-09-19-16,Milwaukee Brewers Under 3.5,Team Total,BetMGM,3.5,-105.0
1139,14412-37337-2024-09-19-16,No,No Runs First Inning,BetMGM,,100.0
1140,14412-37337-2024-09-19-16,Yes,No Runs First Inning,BetMGM,,-125.0
1141,14412-37337-2024-09-19-16,Arizona Diamondbacks,1st Inning Moneyline 3-Way,BetMGM,,290.0
1142,14412-37337-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,BetMGM,,-140.0
1143,14412-37337-2024-09-19-16,Milwaukee Brewers,1st Inning Moneyline 3-Way,BetMGM,,320.0
1144,14412-37337-2024-09-19-16,Arizona Diamondbacks +1.5,Run Line,BetMGM,1.5,-275.0
1145,14412-37337-2024-09-19-16,Arizona Diamondbacks +2.5,Run Line,BetMGM,2.5,-450.0
1146,14412-37337-2024-09-19-16,Arizona Diamondbacks -2.5,Run Line,BetMGM,-2.5,220.0
1147,14412-37337-2024-09-19-16,Milwaukee Brewers +2.5,Run Line,BetMGM,2.5,-300.0
1148,14412-37337-2024-09-19-16,Milwaukee Brewers -1.5,Run Line,BetMGM,-1.5,200.0
1149,14412-37337-2024-09-19-16,Milwaukee Brewers -2.5,Run Line,BetMGM,-2.5,310.0
